ID,time,SID,lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M,pm25
2507,5/30/2020,157,21.1277395,105.8895444,5.4764967,1.777221441,157.6782074,30.62513161,37.15500259,25.51500893,0.146875,68.9437561,100526.2266,23.849275
2508,5/30/2020,159,21.0377269,106.1468067,5.693217,3.41934967,152.0765991,30.74125481,36.45000458,26.05001259,0.0625,69.05000305,100599.125,36.9526125
2509,5/30/2020,162,21.089142,105.990311,5.6517334,1.867896914,160.7769012,30.71750832,36.95000458,25.55001259,0,68.76250458,100558.3281,74.13780769
2510,5/30/2020,163,21.0243474,106.0172877,4.988467,1.867896914,160.7769012,30.71750832,36.95000458,25.55001259,0,68.76250458,100558.3281,40.15182727
2511,5/30/2020,169,21.0832037,106.2807861,5.4414167,3.41934967,152.0765991,30.74125481,36.45000458,26.05001259,0.0625,69.05000305,100599.125,19.63780833
2512,5/30/2020,195,21.33847,105.3673,5.228505,1.510691762,131.1976013,29.7072525,35.50000381,25.00000572,2.2125,73.95249939,99994.17188,14.03610833
2513,5/30/2020,300,21.023532,105.853941,4.8650875,1.495947003,173.9082947,30.60000801,37.65001678,25.95000648,0.0625,68.83750153,100521.9297,36.08333333
2514,5/31/2020,19,21.04975,105.74187,5.922647,2.426270962,160.0900269,31.73250389,39.05001068,26.85000038,3.8125,63.22500229,100455.7188,40.435
2515,5/31/2020,79,21.01525,105.80013,4.3072305,2.426270962,160.0900269,31.73250389,39.05001068,26.85000038,3.8125,63.22500229,100455.7188,37.81708333
2516,5/31/2020,155,21.1137452,105.9268934,5.2229247,2.691108465,153.2935486,31.17962646,37.9200058,26.91000748,0.75,66.44750214,100500.6094,25.98114375
2517,5/31/2020,162,21.089142,105.990311,5.6517334,2.67988348,154.5584869,31.18750191,37.95000458,26.95000648,0.6875,66.3500061,100504.1094,42.45095417
2518,5/31/2020,195,21.33847,105.3673,5.228505,0.555014133,121.1451874,31.37501144,38.1300087,26.16001701,0.25625,63.69500351,99928.89844,18.25615263
2519,5/31/2020,300,21.023532,105.853941,4.8650875,2.426270962,160.0900269,31.73250389,39.05001068,26.85000038,3.8125,63.22500229,100455.7188,39.41666667
2520,6/1/2020,19,21.04975,105.74187,5.922647,2.019925833,174.317627,32.11375046,38.15001678,27.74999428,0,59.33750153,100344.9219,41.3375
2521,6/1/2020,51,21.2003445,105.9485439,6.696101,2.320092916,139.1509247,31.49874306,37.11998749,27.05001259,0.375,64.71250153,100354.9219,13.2357875
2522,6/1/2020,52,21.1232473,106.2883295,5.527568,3.253065586,144.0616455,31.09562111,37.33998871,26.75000954,3,66.88749695,100370.625,17.178275
2523,6/1/2020,53,21.1527453,106.111371,5.5352697,2.432459593,138.5446167,31.41436768,37.11298752,26.99001122,0.79375,65.15250397,100350.5234,14.70222083
2524,6/1/2020,60,21.1873402,106.0742958,5.0149364,2.320092916,139.1509247,31.49874306,37.11998749,27.05001259,0.375,64.71250153,100354.9219,16.23296087
2525,6/1/2020,71,21.0272212,106.0342099,4.7475653,2.208388805,166.5143585,31.64500237,37.79000092,27.05001259,0,64.22499847,100386.3281,19.79892083
2526,6/1/2020,79,21.01525,105.80013,4.3072305,2.019925833,174.317627,32.11375046,38.15001678,27.74999428,0,59.33750153,100344.9219,30.93375
2527,6/1/2020,155,21.1137452,105.9268934,5.2229247,2.219559193,163.7780151,31.63037682,37.72299957,27.05001259,0.0375,64.27375031,100383.1875,18.4037619
2528,6/1/2020,156,21.127574,105.9508299,5.7695165,2.264240742,152.8326416,31.57187271,37.4549942,27.05001259,0.1875,64.46875,100370.625,28.87435833
2529,6/1/2020,157,21.1277395,105.8895444,5.4764967,2.201235771,153.5600739,31.59643555,37.48949432,27.08001137,0.16875,64.14624786,100354.4688,14.662125
2530,6/1/2020,159,21.0377269,106.1468067,5.693217,3.062371492,155.0353699,31.53624535,37.62999725,27.05001259,1.4375,64.66249847,100430.3281,14.80875833
2531,6/1/2020,162,21.089142,105.990311,5.6517334,2.208388805,166.5143585,31.64500237,37.79000092,27.05001259,0,64.22499847,100386.3281,33.09321667
2532,6/1/2020,163,21.0243474,106.0172877,4.988467,2.208388805,166.5143585,31.64500237,37.79000092,27.05001259,0,64.22499847,100386.3281,25.15359167
2533,6/1/2020,169,21.0832037,106.2807861,5.4414167,3.062371492,155.0353699,31.53624535,37.62999725,27.05001259,1.4375,64.66249847,100430.3281,18.90092174
2534,6/1/2020,195,21.33847,105.3673,5.228505,0.921591043,124.4378738,30.94824409,36.92198563,26.24001884,0.0125,64.85624695,99826.72656,10.67728125
2535,6/1/2020,300,21.023532,105.853941,4.8650875,2.019925833,174.317627,32.11375046,38.15001678,27.74999428,0,59.33750153,100344.9219,32.16666667
2536,6/2/2020,19,21.04975,105.74187,5.922647,3.444494009,164.1631317,32.12499619,38.52999115,27.42998695,0.125,62.08750153,100183.6563,47.98875
2537,6/2/2020,51,21.2003445,105.9485439,6.696101,4.213038921,154.1039734,31.61624718,37.54998016,27.2199955,0.3125,64.44999695,100197.8516,12.76796667
2538,6/2/2020,52,21.1232473,106.2883295,5.527568,5.772904396,157.278656,31.44062233,36.85999298,27.81499672,0.59375,64.09999847,100236.8516,22.19804375
2539,6/2/2020,53,21.1527453,106.111371,5.5352697,4.383462429,154.0668335,31.59924698,37.49098206,27.2939949,0.3,64.4375,100194.9531,19.66691667
2540,6/2/2020,62,21.1518069,106.1518796,5.995299,5.917274952,153.7326508,31.44624901,36.95998383,27.95998573,0.1875,64.32499695,100168.8516,26.81573125
2541,6/2/2020,71,21.0272212,106.0342099,4.7475653,4.541960716,161.116272,31.60499382,37.54998016,27.2199955,0.1875,63.88750076,100237.6484,29.91113333
2542,6/2/2020,79,21.01525,105.80013,4.3072305,3.444494009,164.1631317,32.12499619,38.52999115,27.42998695,0.125,62.08750153,100183.6563,38.16166667
2543,6/2/2020,155,21.1137452,105.9268934,5.2229247,4.509068489,160.4150391,31.60611916,37.54998016,27.2199955,0.2,63.94374847,100233.6719,28.48038
2544,6/2/2020,157,21.1277395,105.8895444,5.4764967,4.232674599,157.3229828,31.61974525,37.5939827,27.20749474,0.24375,64.15687561,100200.7031,21.00600833
2545,6/2/2020,159,21.0377269,106.1468067,5.693217,5.628533363,160.824646,31.43499565,36.76000214,27.67000771,1,63.875,100304.8516,21.98343182
2546,6/2/2020,162,21.089142,105.990311,5.6517334,4.541960716,161.116272,31.60499382,37.54998016,27.2199955,0.1875,63.88750076,100237.6484,35.38137692
2547,6/2/2020,169,21.0832037,106.2807861,5.4414167,5.628533363,160.824646,31.43499565,36.76000214,27.67000771,1,63.875,100304.8516,22.77483333
2548,6/2/2020,195,21.33847,105.3673,5.228505,1.214153051,132.2919159,31.32149887,37.68198776,26.49699402,0,63.50249863,99652.15625,16.24924167
2549,6/2/2020,300,21.023532,105.853941,4.8650875,3.444494009,164.1631317,32.12499619,38.52999115,27.42998695,0.125,62.08750153,100183.6563,38.91304348
2550,6/3/2020,19,21.04975,105.74187,5.922647,2.25896883,150.8961182,32.375,38.34999847,27.65001869,1.0625,55.625,100119.5156,58.53666667
2551,6/3/2020,51,21.2003445,105.9485439,6.696101,3.480244398,143.8092194,31.63625526,37.74999237,27.65001869,0.5,60.33750153,100139.3125,14.420225
2552,6/3/2020,52,21.1232473,106.2883295,5.527568,4.259241581,147.7431946,31.5062561,37.30001068,27.70000648,0.09375,62.25624847,100159.0156,24.8647125
2553,6/3/2020,53,21.1527453,106.111371,5.5352697,3.606909513,143.9580231,31.60425568,37.66999435,27.65001869,0.4625,60.6475029,100135.3125,19.46523333
2554,6/3/2020,60,21.1873402,106.0742958,5.0149364,3.480244398,143.8092194,31.63625526,37.74999237,27.65001869,0.5,60.33750153,100139.3125,23.5232
2555,6/3/2020,62,21.1518069,106.1518796,5.995299,4.746894836,145.2972107,31.31625557,36.95000458,27.65001869,0.125,63.4375,100099.3125,20.60441111
2556,6/3/2020,71,21.0272212,106.0342099,4.7475653,2.78258872,154.9084778,31.87125206,37.95000458,27.35000038,0.4375,58.95000076,100170.1094,29.87040417
2557,6/3/2020,79,21.01525,105.80013,4.3072305,2.25896883,150.8961182,32.375,38.34999847,27.65001869,1.0625,55.625,100119.5156,47.26625
2558,6/3/2020,155,21.1137452,105.9268934,5.2229247,2.852354288,153.7985535,31.84775162,37.93000412,27.38000298,0.44375,59.08874893,100167.0313,26.04159167
2559,6/3/2020,156,21.127574,105.9508299,5.7695165,3.131416559,149.3588562,31.75375366,37.84999847,27.50000954,0.46875,59.64375305,100154.7109,37.2616625
2560,6/3/2020,157,21.1277395,105.8895444,5.4764967,3.035588503,147.8581696,31.78531647,37.88499832,27.50000954,0.478125,59.41187668,100137.75,21.92611667
2561,6/3/2020,159,21.0377269,106.1468067,5.693217,3.771588564,150.1891632,31.69625664,37.65001678,27.74999428,0.0625,61.07500076,100218.7109,29.84614091
2562,6/3/2020,162,21.089142,105.990311,5.6517334,2.78258872,154.9084778,31.87125206,37.95000458,27.35000038,0.4375,58.95000076,100170.1094,35.74037083
2563,6/3/2020,163,21.0243474,106.0172877,4.988467,2.78258872,154.9084778,31.87125206,37.95000458,27.35000038,0.4375,58.95000076,100170.1094,45.90622917
2564,6/3/2020,169,21.0832037,106.2807861,5.4414167,3.771588564,150.1891632,31.69625664,37.65001678,27.74999428,0.0625,61.07500076,100218.7109,21.4536375
2565,6/3/2020,195,21.33847,105.3673,5.228505,0.564810991,93.43531799,32.09575272,39.13001633,26.62001038,0.01875,59.01250076,99590.46875,17.9809625
2566,6/3/2020,300,21.023532,105.853941,4.8650875,2.25896883,150.8961182,32.375,38.34999847,27.65001869,1.0625,55.625,100119.5156,44.04347826
2567,6/4/2020,19,21.04975,105.74187,5.922647,2.377207279,144.9561462,32.53375244,39.45000458,27.45000648,3.3125,62.03749847,100080.875,54.30125
2568,6/4/2020,51,21.2003445,105.9485439,6.696101,2.719516516,129.9842834,31.08125496,37.55001068,26.55001259,6.4375,69.76250458,100106.4766,19.03245
2569,6/4/2020,52,21.1232473,106.2883295,5.527568,4.264395237,141.7306824,31.29062843,37.59999847,27.29999733,5.03125,68.01249695,100121.7813,24.40970714
2570,6/4/2020,53,21.1527453,106.111371,5.5352697,2.878706455,130.7655334,31.05875587,37.52000809,26.57001114,6.4625,69.79125214,100101.9766,26.4756087
2571,6/4/2020,60,21.1873402,106.0742958,5.0149364,2.719516516,129.9842834,31.08125496,37.55001068,26.55001259,6.4375,69.76250458,100106.4766,28.33541364
2572,6/4/2020,62,21.1518069,106.1518796,5.995299,4.311415195,137.7967072,30.85625648,37.24999237,26.74999428,6.6875,70.05000305,100061.4766,49.7239125
2573,6/4/2020,71,21.0272212,106.0342099,4.7475653,2.573781729,145.4069214,31.59875298,37.45000458,26.85000038,6.4375,68.09999847,100135.4766,37.52450833
2574,6/4/2020,79,21.01525,105.80013,4.3072305,2.377207279,144.9561462,32.53375244,39.45000458,27.45000648,3.3125,62.03749847,100080.875,42.95333333
2575,6/4/2020,155,21.1137452,105.9268934,5.2229247,2.588355303,143.8646545,31.54700279,37.46000671,26.8200016,6.4375,68.26625061,100132.5781,27.757875
2576,6/4/2020,156,21.127574,105.9508299,5.7695165,2.646649122,137.6956024,31.34000397,37.50000763,26.70000648,6.4375,68.93125153,100120.9766,47.22269167
2577,6/4/2020,157,21.1277395,105.8895444,5.4764967,2.616483688,136.315567,31.3890667,37.62000656,26.73000717,6.23125,68.58125305,100103.8438,28.77915294
2578,6/4/2020,159,21.0377269,106.1468067,5.693217,4.217375278,145.6646423,31.72500038,37.95000458,27.85000038,3.375,65.97499847,100182.0781,48.3560125
2579,6/4/2020,162,21.089142,105.990311,5.6517334,2.573781729,145.4069214,31.59875298,37.45000458,26.85000038,6.4375,68.09999847,100135.4766,43.18970833
2580,6/4/2020,163,21.0243474,106.0172877,4.988467,2.573781729,145.4069214,31.59875298,37.45000458,26.85000038,6.4375,68.09999847,100135.4766,55.3192
2581,6/4/2020,169,21.0832037,106.2807861,5.4414167,4.217375278,145.6646423,31.72500038,37.95000458,27.85000038,3.375,65.97499847,100182.0781,26.17911364
2582,6/4/2020,195,21.33847,105.3673,5.228505,1.305512309,91.4557724,32.0068779,39.53001022,26.5300045,0.9875,64.10250092,99547.55469,16.41724167
2583,6/4/2020,300,21.023532,105.853941,4.8650875,2.377207279,144.9561462,32.53375244,39.45000458,27.45000648,3.3125,62.03749847,100080.875,49.70833333
2584,6/5/2020,19,21.04975,105.74187,5.922647,2.508944511,154.7244263,33.22500229,38.95000458,28.74999428,0,57.52500153,100014.3984,58.32541667
2585,6/5/2020,51,21.2003445,105.9485439,6.696101,3.590379715,147.7430115,32.47500229,37.74999237,28.24999428,0,61.71250153,100027.2031,24.907325
2586,6/5/2020,52,21.1232473,106.2883295,5.527568,4.361527443,149.783371,32.17500687,37.40000153,28.45000648,0.0625,63.08750153,100050.5,41.796625
2587,6/5/2020,53,21.1527453,106.111371,5.5352697,3.677219629,147.6201935,32.43125153,37.72999573,28.24999428,0.0125,61.97624969,100022.8047,28.90721818
2588,6/5/2020,60,21.1873402,106.0742958,5.0149364,3.590379715,147.7430115,32.47500229,37.74999237,28.24999428,0,61.71250153,100027.2031,42.90467826
2589,6/5/2020,62,21.1518069,106.1518796,5.995299,4.458777905,146.5148621,32.0375061,37.55001068,28.24999428,0.125,64.34999847,99983.20313,48.46719583
2590,6/5/2020,71,21.0272212,106.0342099,4.7475653,3.020540476,156.2036285,32.46249771,38.05001068,28.45000648,0,61.09999847,100065.7969,60.92777917
2591,6/5/2020,79,21.01525,105.80013,4.3072305,2.508944511,154.7244263,33.22500229,38.95000458,28.74999428,0,57.52500153,100014.3984,50.53625
2592,6/5/2020,155,21.1137452,105.9268934,5.2229247,3.077524424,155.3575745,32.46374893,38.02000809,28.43000603,0,61.16124725,100061.9375,36.0870625
2593,6/5/2020,156,21.127574,105.9508299,5.7695165,3.305459976,151.9733276,32.46875,37.90000153,28.35000038,0,61.40625,100046.5,64.44075417
2594,6/5/2020,157,21.1277395,105.8895444,5.4764967,3.196959019,151.0207672,32.50812531,37.96500397,28.35000038,0,61.21562576,100029.7891,33.54147083
2595,6/5/2020,159,21.0377269,106.1468067,5.693217,4.264276981,153.0518799,32.31250763,37.24999237,28.65001869,0,61.82500076,100117.8047,44.23335417
2596,6/5/2020,162,21.089142,105.990311,5.6517334,3.020540476,156.2036285,32.46249771,38.05001068,28.45000648,0,61.09999847,100065.7969,63.4369125
2597,6/5/2020,163,21.0243474,106.0172877,4.988467,3.020540476,156.2036285,32.46249771,38.05001068,28.45000648,0,61.09999847,100065.7969,68.27237391
2598,6/5/2020,169,21.0832037,106.2807861,5.4414167,4.264276981,153.0518799,32.31250763,37.24999237,28.65001869,0,61.82500076,100117.8047,37.92877826
2599,6/5/2020,195,21.33847,105.3673,5.228505,0.975314081,300.9916077,32.12125778,39.43999863,27.42000198,0,61.53125381,99506,19.79235833
2600,6/5/2020,300,21.023532,105.853941,4.8650875,2.508944511,154.7244263,33.22500229,38.95000458,28.74999428,0,57.52500153,100014.3984,55.16666667
2601,6/6/2020,19,21.04975,105.74187,5.922647,1.541934609,160.3899231,32.85625458,39.24999237,28.55001259,1.5625,59.08750153,99992.75,62.045
2602,6/6/2020,51,21.2003445,105.9485439,6.696101,2.496495247,139.6911926,32.29000092,37.95000458,27.24999428,7.25,61.96250153,100002.3516,31.74900833
2603,6/6/2020,52,21.1232473,106.2883295,5.527568,3.36554265,142.9590149,32.46937943,38.30001068,28.35000038,3.15625,61.55625153,100014.5469,45.60412917
2604,6/6/2020,53,21.1527453,106.111371,5.5352697,2.606405497,139.5320892,32.26612473,37.9200058,27.30999565,7.15625,62.08625031,99997.59375,23.50930476
2605,6/6/2020,60,21.1873402,106.0742958,5.0149364,2.496495247,139.6911926,32.29000092,37.95000458,27.24999428,7.25,61.96250153,100002.3516,37.59940952
2606,6/6/2020,62,21.1518069,106.1518796,5.995299,3.595596552,138.1001434,32.05125809,37.65001678,27.85000038,6.3125,63.20000076,99954.75,52.6569
2607,6/6/2020,71,21.0272212,106.0342099,4.7475653,1.993555069,164.6566467,32.68499756,39.24999237,28.74999428,0.75,60.375,100029.9531,70.43531667
2608,6/6/2020,79,21.01525,105.80013,4.3072305,1.541934609,160.3899231,32.85625458,39.24999237,28.55001259,1.5625,59.08750153,99992.75,57.51375
2609,6/6/2020,155,21.1137452,105.9268934,5.2229247,2.043848991,162.1600952,32.64549637,39.11999512,28.59999466,1.4,60.53374863,100027.1953,37.33488333
2610,6/6/2020,156,21.127574,105.9508299,5.7695165,2.245025158,152.1739197,32.48749924,38.59999847,27.99999428,4,61.16875076,100016.1563,71.59880417
2611,6/6/2020,157,21.1277395,105.8895444,5.4764967,2.182602644,150.1154938,32.48537445,38.58499908,27.97999573,3.896875,61.14937592,100000.2422,37.0200875
2612,6/6/2020,159,21.0377269,106.1468067,5.693217,3.135488749,147.8178711,32.88750076,38.95000458,28.85000038,0,59.91250229,100074.3516,45.69502727
2613,6/6/2020,162,21.089142,105.990311,5.6517334,1.993555069,164.6566467,32.68499756,39.24999237,28.74999428,0.75,60.375,100029.9531,77.02107083
2614,6/6/2020,169,21.0832037,106.2807861,5.4414167,3.135488749,147.8178711,32.88750076,38.95000458,28.85000038,0,59.91250229,100074.3516,40.99092727
2615,6/6/2020,195,21.33847,105.3673,5.228505,0.580992758,140.6994781,32.66400909,39.58001709,27.16001701,0.33125,61.26875305,99462.75,27.93414167
2616,6/6/2020,300,21.023532,105.853941,4.8650875,1.541934609,160.3899231,32.85625458,39.24999237,28.55001259,1.5625,59.08750153,99992.75,48.0952381
2617,6/7/2020,19,21.04975,105.74187,5.922647,3.377777576,187.1855011,33.95375061,40.84999847,28.85000038,2.4375,49.48749924,99775.66406,73.86833333
2618,6/7/2020,51,21.2003445,105.9485439,6.696101,3.234507322,181.2400665,33.12749863,39.74999237,28.24999428,0.0625,54.80000305,99784.66406,29.26257917
2619,6/7/2020,52,21.1232473,106.2883295,5.527568,4.028517723,180.0030518,33.36375046,39.90000153,28.79999733,0.78125,53.57500458,99811.66406,35.4644
2620,6/7/2020,53,21.1527453,106.111371,5.5352697,3.306633472,180.2436523,33.12924957,39.72999573,28.30999565,0.06875,54.81750488,99780.74219,19.48523043
2621,6/7/2020,60,21.1873402,106.0742958,5.0149364,3.234507322,181.2400665,33.12749863,39.74999237,28.24999428,0.0625,54.80000305,99784.66406,34.26711364
2622,6/7/2020,62,21.1518069,106.1518796,5.995299,3.955767632,171.2758636,33.14500427,39.55001068,28.85000038,0.125,54.97500229,99745.46094,53.17443043
2623,6/7/2020,71,21.0272212,106.0342099,4.7475653,3.627948999,184.8423462,32.8975029,40.24999237,27.45000648,0.625,55.4375,99829.26563,52.05833333
2624,6/7/2020,79,21.01525,105.80013,4.3072305,3.377777576,187.1855011,33.95375061,40.84999847,28.85000038,2.4375,49.48749924,99775.66406,49.07583333
2625,6/7/2020,155,21.1137452,105.9268934,5.2229247,3.588604927,184.4821167,32.92050171,40.19999313,27.5300045,0.56875,55.37374878,99824.80469,29.98295833
2626,6/7/2020,156,21.127574,105.9508299,5.7695165,3.431228161,183.0411987,33.01250076,39.99999237,27.85000038,0.34375,55.11875153,99806.96875,58.91470417
2627,6/7/2020,157,21.1277395,105.8895444,5.4764967,3.342027903,184.6225128,33.08181381,40.04999542,27.92000008,0.44375,54.71687698,99789.94531,29.81210833
2628,6/7/2020,159,21.0377269,106.1468067,5.693217,4.101267815,188.7302246,33.58249664,40.24999237,28.74999428,1.4375,52.17500305,99877.86719,32.56343182
2629,6/7/2020,162,21.089142,105.990311,5.6517334,3.627948999,184.8423462,32.8975029,40.24999237,27.45000648,0.625,55.4375,99829.26563,76.952925
2630,6/7/2020,169,21.0832037,106.2807861,5.4414167,4.101267815,188.7302246,33.58249664,40.24999237,28.74999428,1.4375,52.17500305,99877.86719,36.504125
2631,6/7/2020,195,21.33847,105.3673,5.228505,2.626259565,249.2117767,33.3233757,39.36999512,28.00000572,0.35,52.79000092,99252.26563,27.48487083
2632,6/7/2020,300,21.023532,105.853941,4.8650875,3.377777576,187.1855011,33.95375061,40.84999847,28.85000038,2.4375,49.48749924,99775.66406,40.25
2633,6/8/2020,19,21.04975,105.74187,5.922647,4.036256313,186.9907532,34.25500488,40.55001068,29.65001869,2.5625,46.91250229,99820.76563,57.02818182
2634,6/8/2020,51,21.2003445,105.9485439,6.696101,4.017966747,185.605957,33.7725029,39.84999847,29.05001259,2.625,49.46250153,99817.96875,27.27835833
2635,6/8/2020,52,21.1232473,106.2883295,5.527568,4.400434971,181.9579926,33.69125366,39.50000763,29.20000648,2.9375,50.25,99854.35938,32.5324625
2636,6/8/2020,53,21.1527453,106.111371,5.5352697,4.034871101,184.4920044,33.74075317,39.77999878,29.04001236,2.65625,49.68625259,99814.6875,14.00604167
2637,6/8/2020,60,21.1873402,106.0742958,5.0149364,4.017966747,185.605957,33.7725029,39.84999847,29.05001259,2.625,49.46250153,99817.96875,35.70358261
2638,6/8/2020,62,21.1518069,106.1518796,5.995299,4.187012196,174.4664307,33.45500565,39.15001678,28.95000648,2.9375,51.70000076,99785.16406,41.39161739
2639,6/8/2020,66,21.1638526,105.9235646,6.0008135,4.017966747,185.605957,33.7725029,39.84999847,29.05001259,2.625,49.46250153,99817.96875,41.11005714
2640,6/8/2020,71,21.0272212,106.0342099,4.7475653,4.483789444,188.6745148,33.63124847,39.84999847,28.85000038,5.5,49.125,99872.76563,57.4201625
2641,6/8/2020,79,21.01525,105.80013,4.3072305,4.036256313,186.9907532,34.25500488,40.55001068,29.65001869,2.5625,46.91250229,99820.76563,52.90636364
2642,6/8/2020,155,21.1137452,105.9268934,5.2229247,4.437207222,188.3676605,33.6453743,39.84999847,28.87000084,5.2125,49.15874863,99867.28906,24.74565417
2643,6/8/2020,156,21.127574,105.9508299,5.7695165,4.250878334,187.1402283,33.70187378,39.84999847,28.95000648,4.0625,49.29375076,99845.36719,67.336485
2644,6/8/2020,157,21.1277395,105.8895444,5.4764967,4.150445938,187.8926086,33.72912598,39.88999939,28.98500633,3.828125,49.20187759,99828.64844,30.6261375
2645,6/8/2020,159,21.0377269,106.1468067,5.693217,4.613857746,189.4495544,33.92750168,39.84999847,29.45000648,2.9375,48.79999924,99923.5625,39.03373182
2646,6/8/2020,162,21.089142,105.990311,5.6517334,4.483789444,188.6745148,33.63124847,39.84999847,28.85000038,5.5,49.125,99872.76563,84.30426522
2647,6/8/2020,169,21.0832037,106.2807861,5.4414167,4.613857746,189.4495544,33.92750168,39.84999847,29.45000648,2.9375,48.79999924,99923.5625,31.71263333
2648,6/8/2020,195,21.33847,105.3673,5.228505,1.749814272,242.3475647,33.03062057,39.53000259,27.87999535,0.43125,53.04249954,99278.78906,18.51679583
2649,6/8/2020,300,21.023532,105.853941,4.8650875,4.036256313,186.9907532,34.25500488,40.55001068,29.65001869,2.5625,46.91250229,99820.76563,47.625
2650,6/9/2020,19,21.04975,105.74187,5.922647,2.224008799,146.4617615,33.54375076,40.05001068,28.85000038,2.8125,53.16250229,100104.1016,48.0375
2651,6/9/2020,51,21.2003445,105.9485439,6.696101,3.450342178,150.1469879,32.79125977,38.65001678,29.15001869,0.3125,57.05000305,100119.3047,26.57350417
2652,6/9/2020,52,21.1232473,106.2883295,5.527568,4.420120239,146.6422119,32.828125,39.00000763,29.65000343,0.125,59.25,100132.9063,41.07832083
2653,6/9/2020,53,21.1527453,106.111371,5.5352697,3.580788136,149.6960144,32.77938461,38.67001343,29.1900177,0.28125,57.39125443,100114.4609,19.97211667
2654,6/9/2020,60,21.1873402,106.0742958,5.0149364,3.450342178,150.1469879,32.79125977,38.65001678,29.15001869,0.3125,57.05000305,100119.3047,44.95820833
2655,6/9/2020,62,21.1518069,106.1518796,5.995299,4.75480175,145.6372986,32.67250443,38.84999847,29.55001259,0,60.46250153,100070.8984,45.26799091
2656,6/9/2020,66,21.1638526,105.9235646,6.0008135,3.450342178,150.1469879,32.79125977,38.65001678,29.15001869,0.3125,57.05000305,100119.3047,52.6925125
2657,6/9/2020,71,21.0272212,106.0342099,4.7475653,2.384248495,153.0991058,32.95375443,39.65001678,27.95000648,3.75,57.10000229,100153.7031,65.72876667
2658,6/9/2020,79,21.01525,105.80013,4.3072305,2.224008799,146.4617615,33.54375076,40.05001068,28.85000038,2.8125,53.16250229,100104.1016,45.16708333
2659,6/9/2020,155,21.1137452,105.9268934,5.2229247,2.49085784,152.803894,32.93750381,39.55001831,28.07000732,3.40625,57.09500122,100150.2656,30.68145833
2660,6/9/2020,156,21.127574,105.9508299,5.7695165,2.917295456,151.6230469,32.87250519,39.15001678,28.55001259,2.03125,57.07500458,100136.5,64.27236667
2661,6/9/2020,157,21.1277395,105.8895444,5.4764967,2.862246513,149.8638306,32.89600754,39.16501617,28.56001091,2.00625,56.87500381,100119.7813,33.64003333
2662,6/9/2020,159,21.0377269,106.1468067,5.693217,4.085439205,147.6471252,32.98374557,39.15001678,29.74999428,0.25,58.03750229,100194.9063,39.74759091
2663,6/9/2020,162,21.089142,105.990311,5.6517334,2.384248495,153.0991058,32.95375443,39.65001678,27.95000648,3.75,57.10000229,100153.7031,78.6793375
2664,6/9/2020,169,21.0832037,106.2807861,5.4414167,4.085439205,147.6471252,32.98374557,39.15001678,29.74999428,0.25,58.03750229,100194.9063,30.69968333
2665,6/9/2020,195,21.33847,105.3673,5.228505,0.510874748,10.50942802,32.47687912,38.91999817,28.20001793,1.63125,57.06500244,99583.29688,14.55149583
2666,6/9/2020,300,21.023532,105.853941,4.8650875,2.224008799,146.4617615,33.54375076,40.05001068,28.85000038,2.8125,53.16250229,100104.1016,47.375
2667,6/10/2020,19,21.04975,105.74187,5.922647,3.738623619,155.3800659,32.86250305,38.74999237,29.24999428,0,61.13750076,100267.7891,39.76782609
2668,6/10/2020,51,21.2003445,105.9485439,6.696101,4.400980949,139.3192902,32.15000534,38.65001678,28.45000648,0,65.22499847,100283.1875,15.08814783
2669,6/10/2020,52,21.1232473,106.2883295,5.527568,5.115542889,140.8088684,31.93125534,37.90001678,28.35000038,1.125,66.875,100311.7891,27.94652083
2670,6/10/2020,53,21.1527453,106.111371,5.5352697,4.476730347,139.1033936,32.09875488,38.55001831,28.39000511,0.2125,65.55625153,100279.5859,19.90729583
2671,6/10/2020,60,21.1873402,106.0742958,5.0149364,4.400980949,139.3192902,32.15000534,38.65001678,28.45000648,0,65.22499847,100283.1875,22.61686667
2672,6/10/2020,62,21.1518069,106.1518796,5.995299,5.158474445,137.1603394,31.63750648,37.65001678,27.85000038,2.125,68.53749847,100247.1875,33.04606818
2673,6/10/2020,66,21.1638526,105.9235646,6.0008135,4.400980949,139.3192902,32.15000534,38.65001678,28.45000648,0,65.22499847,100283.1875,36.50178333
2674,6/10/2020,71,21.0272212,106.0342099,4.7475653,4.069997311,147.9255981,32.45000076,38.74999237,28.95000648,0,63.97500229,100317.3906,42.69007083
2675,6/10/2020,79,21.01525,105.80013,4.3072305,3.738623619,155.3800659,32.86250305,38.74999237,29.24999428,0,61.13750076,100267.7891,39.38380952
2676,6/10/2020,155,21.1137452,105.9268934,5.2229247,4.103095531,147.0649719,32.42000198,38.73999405,28.90000725,0,64.09999847,100313.9688,20.22942917
2677,6/10/2020,156,21.127574,105.9508299,5.7695165,4.235488892,143.6224365,32.30000305,38.70000458,28.70000648,0,64.59999847,100300.2891,39.75374348
2678,6/10/2020,157,21.1277395,105.8895444,5.4764967,4.168689728,143.6748047,32.3275032,38.66000366,28.73500633,0,64.37000275,100283.5391,19.12159167
2679,6/10/2020,159,21.0377269,106.1468067,5.693217,5.072611332,144.4573975,32.2250061,38.15001678,28.85000038,0.125,65.21250153,100376.3906,33.59313913
